Name,Handle,Timestamp,Content,Comments,Retweets,Likes,Analytics,Tweet Link
نشرلافکار,@IshfaqKaziPTI,2024-02-05T04:02:19.000Z,"اگر آپ نے اب تک فیصلہ نہیں کیا کہ ووٹ کس کو دینا ہے تو یہ ویڈیو ضرور دیکھیں

نواز شریف اور عمران خان کے وژن میں کیا فرق ہے:",0,5,4,64,https://twitter.com/IshfaqKaziPTI/status/1754354743026024549
Rahi pti,@rahi49507796,2024-02-05T04:02:16.000Z,وعليكم السلام ورحمة الله وبركاته,0,0,0,1,https://twitter.com/rahi49507796/status/1754354731529764881
Saim Rizvi,@Saim631553Saim,2024-02-05T04:02:16.000Z,khush rahain,1,0,1,0,https://twitter.com/Saim631553Saim/status/1754354730992640012
♡ Ali Joyia PTI♡,@Aj1004865,2024-02-05T04:02:16.000Z,Bashak,0,0,0,0,https://twitter.com/Aj1004865/status/1754354727931060353
Fatima Ali,@etcFatima,2024-02-05T04:02:12.000Z,PTI Walon ko sharam ani Chahiye,0,0,0,19,https://twitter.com/etcFatima/status/1754354710986064141
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T04:02:08.000Z,"ﻭَﻋَﻠَﻴــْﻜُﻢﺍﻟﺴَّـــﻼَﻡُ ﻭَﺭَﺣْﻤَﺔُ ﺍﻟﻠﻪِ ﻭَﺑَﺮَﻛـَـﺎﺗُﻪ
             صبـــح بخیـــر
اَللّٰھُمَّ صَلِّ عَلٰی سَیِّدِنَا وَمَوۡلَانَا مُحَمَّدٍ وَّعَلٰی اٰلِہٖ وَسَلِّمۡ",0,0,1,2,https://twitter.com/imrankhanlvrPTI/status/1754354697874378879
Sidr@,Sidr@,2024-02-05T04:02:07.000Z,غدار ڈوگی,1,0,1,14,https://twitter.com/SdraPTI/status/1754354693382517189
PTI MIANWALI,@niazi_tweet8,2024-02-05T04:02:05.000Z,"W Salam
Good Morning ",0,0,0,4,https://twitter.com/niazi_tweet8/status/1754354684016673254
Mian Ghulam Abbas انفارمیشن سیکرٹری PTI,@GhulamA42979607,2024-02-05T04:02:05.000Z,آپ نے غور نہیں کیا مریم اورنگ زیب کیسے کپ ہاتھ میں پکڑ کر جلدی جلدی بھاگ رہی پھر ادب سے کیسے رکی ملکہ اعلیہ آگے سے تھپڑ ہی نا مار دے,0,0,0,1,https://twitter.com/GhulamA42979607/status/1754354682716098687
Hameed Qureshi,@HameedQureshi71,2024-02-05T04:02:02.000Z,"      -Military Mafia is planing to kill key politicians in a blast before, during or after Election. They have distributed RDX to TTP for TERRARIST ACTIVITIES & INDUCING SLOW POISON TO ALL PTI PRISONERS.",0,0,0,2,https://twitter.com/HameedQureshi71/status/1754354672511373364
PTI Okara,@PTIOkaara,2024-02-05T04:02:01.000Z,اوکاڑہ:- نامزد امیدوار طارق ارشاد پی پی 189 انتخابی نشان(ٹرانسفارمر ) دیپالپور حلقہ سے بھرپور کمپیئن جاری رکھے ہوئے ہیں انشاللہ جیت عمران خان کی ہوگی۔#فیصلہ_اب_عوام_کرےگی#HatrickOfInjustice,0,0,0,8,https://twitter.com/PTIOkaara/status/1754354668644548761
Sahil khan PTI,@khan_seed13666,2024-02-05T04:02:00.000Z,میں اس کال کرتا ہو گالی دینی کیلۓ,0,0,0,6,https://twitter.com/khan_seed13666/status/1754354663833612781
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T04:02:00.000Z,"ﻭَﻋَﻠَﻴــْﻜُﻢﺍﻟﺴَّـــﻼَﻡُ ﻭَﺭَﺣْﻤَﺔُ ﺍﻟﻠﻪِ ﻭَﺑَﺮَﻛـَـﺎﺗُﻪ
             صبـــح بخیـــر
اَللّٰھُمَّ صَلِّ عَلٰی سَیِّدِنَا وَمَوۡلَانَا مُحَمَّدٍ وَّعَلٰی اٰلِہٖ وَسَلِّمۡ",0,0,0,4,https://twitter.com/imrankhanlvrPTI/status/1754354663762039276
Arshia,@Fat9T,2024-02-05T04:01:55.000Z,صَلَّى اللّٰهُ عَلَيْهِ وآلہ وَسَلَّم,0,0,0,8,https://twitter.com/Fat9T/status/1754354641696063558
Mirza Masood,@MirzaMa49242956,2024-02-05T04:01:54.000Z,PTI,0,0,0,0,https://twitter.com/MirzaMa49242956/status/1754354637413691620
𝐏𝐓𝐈_𝐋𝐨𝐯𝐞𝐫,@_pti_lover,2024-02-05T04:01:54.000Z,کلیجہ چبانے والی ڈائن ہندہ ,0,0,0,30,https://twitter.com/_pti_lover/status/1754354635291197485
Fatima Ali,@etcFatima,2024-02-05T04:01:54.000Z,Sharam ani Chahiye pti Walon ko,0,0,0,5,https://twitter.com/etcFatima/status/1754354635194921172
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T04:01:53.000Z,"ﻭَﻋَﻠَﻴــْﻜُﻢﺍﻟﺴَّـــﻼَﻡُ ﻭَﺭَﺣْﻤَﺔُ ﺍﻟﻠﻪِ ﻭَﺑَﺮَﻛـَـﺎﺗُﻪ
             صبـــح بخیـــر
اَللّٰھُمَّ صَلِّ عَلٰی سَیِّدِنَا وَمَوۡلَانَا مُحَمَّدٍ وَّعَلٰی اٰلِہٖ وَسَلِّمۡ",0,0,0,3,https://twitter.com/imrankhanlvrPTI/status/1754354634750050365
めでたい,@uQ0qv5oVTxPtiIn,2024-02-05T04:01:52.000Z,今度食べてみます,1,0,1,5,https://twitter.com/uQ0qv5oVTxPtiIn/status/1754354630014996571
لاریب فاطمہ,@LaraibFatma,2024-02-05T04:01:50.000Z,شکریہ,0,0,0,1,https://twitter.com/LaraibFatma/status/1754354619361439916
Press Trust of India,@PTI_News,2024-02-05T04:01:49.000Z,"Sensex climbs 193.43 points to 72,279.06 in early trade; Nifty up 51.15 points to 21,904.95",0,3,9,2.1K,https://twitter.com/PTI_News/status/1754354617595396488
PTI MIANWALI,@niazi_tweet8,2024-02-05T04:01:45.000Z,"وعلیکم و السلام 
صبح بخیر۔۔۔",0,0,1,2,https://twitter.com/niazi_tweet8/status/1754354601204326774
نشرلافکار,@IshfaqKaziPTI,2024-02-05T04:01:40.000Z,"میرے نبی صل اللہ علیہ وسلم کی ہڈیاں ٹوٹی میرے نبی کے دانت
شہید ہوئے
میرے نبی کا جسم لہو لہان ہواڈاکٹر اسرار احمد",0,0,0,47,https://twitter.com/IshfaqKaziPTI/status/1754354580484149542
پنجابی کڑی,@RH_PTI,2024-02-05T04:01:39.000Z,آمین ثم آمین یارب العالمین,0,0,0,3,https://twitter.com/RH_PTI/status/1754354576369553713
Shafqat Pasand,@SHFQ_T,2024-02-05T04:01:39.000Z,"السلام علیکم ورحمتہ اللہ وبرکاتہ اللہ کریم آپکی زندگی کے ہر لمحہ کو خیر و عافیت اور خوشی اللہ کریم آپکی زندگی کے ہر لمحہ کو خیر و عافیت اور خوشی نصیب کرے، رزق میں برکت نصیب کرے، جان مال اور اولاد کو رحمتوں کے سائے میں رکھے۔

صبح بخیر 

 آمین#PTI_Followers",4,2,2,28,https://twitter.com/SHFQ_T/status/1754354575597834695
Rahi pti,@rahi49507796,2024-02-05T04:01:39.000Z,"تین دفعہ کا وزیراعظم۔
 کیا اس طرح چوتھی بار ائے گا۔",4,0,5,15,https://twitter.com/rahi49507796/status/1754354573119295538
Eshaal honey PTI,@honey_eshaal,2024-02-05T04:01:35.000Z,اسی لیپ ٹاپ میں ساری ویڈیوز رکھی ہوں گی نا جن ویڈیوز کا بار بار فخر سے بتاتی ہے,1,0,1,10,https://twitter.com/honey_eshaal/status/1754354557826769075
PTI MIANWALI,@niazi_tweet8,2024-02-05T04:01:34.000Z,"W Salam
Good Morning ",0,0,0,1,https://twitter.com/niazi_tweet8/status/1754354552433000657
ذمـــــــــل⁦⁦⁦⁦⁩ PTI,@its_all29,2024-02-05T04:01:34.000Z,,0,3,4,10,https://twitter.com/its_all29/status/1754354551426269628
David_PTI,@Dawoodkhan702,2024-02-05T04:01:33.000Z,183 Day's Missing  One of the most Greatest Muslim Leader IMRAN KHAN   #ایاک_نعبد_و_ایاک_نستعین #کپتان_کی_آزادی_ووٹ_سے #ImranKhan #ImranFightingForPakistan,0,0,0,5,https://twitter.com/Dawoodkhan702/status/1754354547882099027
Amin Chaudhry,@AminChaudhry12,2024-02-05T04:01:28.000Z,#PTI_Followers.       #F4FB.               ,0,0,0,2,https://twitter.com/AminChaudhry12/status/1754354526193168801
MuGhaL(IK),@MughalPti12,2024-02-05T04:01:27.000Z,"17 جولائی 2022 کا الیکشن باجوہ نے بند کمروں میں فیصلہ کیا تھا کپتان کو بس 2 سے 3 سیٹ جیتنے دینی ہے
لیکن عوام کا ٹرن آؤٹ کنٹرول سے باہر تھا اور کپتان 15 سیٹ جیت گیا تھا",2,3,4,22,https://twitter.com/MughalPti12/status/1754354524444311965
Awais Gill PTI,@AwaisGill321,2024-02-05T04:01:21.000Z,آمین,0,0,0,3,https://twitter.com/AwaisGill321/status/1754354499429286358
پنجابی کڑی,@RH_PTI,2024-02-05T04:01:19.000Z,وعلیکم السلام,0,0,0,1,https://twitter.com/RH_PTI/status/1754354491036443063
M Asad Bhatti,@Asad_Bhatti68,2024-02-05T04:01:17.000Z,"5 February | Kashmir Day
5 فروری | یومِ یکجہتی کشمیر

یارانِ جہاں کہتے ہیں کشمیر ہے جنت
جنت نہ کسی کافر کو ملی ہے، نہ ملے گی.#یوم_یکجہتی_کشمیر #5th_February #CristianoRonaldo #PTI_Followers",0,1,2,61,https://twitter.com/Asad_Bhatti68/status/1754354482891092457
♡ Ali Joyia PTI♡,@Aj1004865,2024-02-05T04:01:16.000Z,,0,0,0,2,https://twitter.com/Aj1004865/status/1754354476591571265
Saad PTI,@Saad4everPTI,2024-02-05T04:01:16.000Z,چالیس سال والا پوائنٹ سمجھانے کے لیے اشارہ ہی کافی ہے,0,0,1,1,https://twitter.com/Saad4everPTI/status/1754354476230865014
PTI MIANWALI,@niazi_tweet8,2024-02-05T04:01:15.000Z,"وعلیکم و السلام 
صبح بخیر۔۔۔",0,0,0,6,https://twitter.com/niazi_tweet8/status/1754354474800595043
Awais Gill PTI,@AwaisGill321,2024-02-05T04:01:13.000Z,وعلیکم السلام,0,0,0,4,https://twitter.com/AwaisGill321/status/1754354466202022079
Muhmmad Azhar,@AzharTheGreat,2024-02-05T04:01:13.000Z,"The lows some stoop to in the ""koi reh tou nahi gaya"" series are indeed disappointing, but lets focus our attention on the bigger picture and the positive work being done by honorable leaders like Imran Khan and PTI. They strive to uplift Pakistan and restore its integrity. #PTI…",0,0,0,6,https://twitter.com/AzharTheGreat/status/1754354464163557401
มัมมี่เจ้าเเมวเหมียว,@bangtanismy13,2024-02-05T04:01:12.000Z,สนใจค่ะ,0,0,0,0,https://twitter.com/bangtanismy13/status/1754354461357801746
Boss Educate,@bosseducate,2024-02-05T04:01:11.000Z," PTI Candidates lists, make it maximum u candidates in one line to make it more readable or send me at marshadca@gmail.com original file i will make it more readable for users.",0,0,0,1,https://twitter.com/bosseducate/status/1754354457662660848
Zeeshan Ali,@mallahzeeshan56,2024-02-05T04:01:09.000Z,8 Feb KO niklna prega hme,1,0,2,6,https://twitter.com/mallahzeeshan56/status/1754354446803603487
پنجابی کڑی,@RH_PTI,2024-02-05T04:01:08.000Z,"وعلیکم السلام
صبح بخیر",0,0,1,2,https://twitter.com/RH_PTI/status/1754354443112292444
♡ Ali Joyia PTI♡,@Aj1004865,2024-02-05T04:01:08.000Z,,0,0,0,1,https://twitter.com/Aj1004865/status/1754354442466684993
Muhammad Musa pti,@MuhammadMu25393,2024-02-05T04:01:03.000Z,#NA63,0,0,0,4,https://twitter.com/MuhammadMu25393/status/1754354423558758561
♡ Ali Joyia PTI♡,@Aj1004865,2024-02-05T04:00:50.000Z,,0,0,1,1,https://twitter.com/Aj1004865/status/1754354368751812688
PTI MIANWALI,@niazi_tweet8,2024-02-05T04:00:49.000Z,"W Salam
Good Morning ",0,0,1,8,https://twitter.com/niazi_tweet8/status/1754354365698338976
Rehan Ahmad Siddiqui ریحان احمد صدیقی,@RehanAhmadSid13,2024-02-05T04:00:47.000Z,    ,0,0,0,1,https://twitter.com/RehanAhmadSid13/status/1754354355866931518
PTI Jhelum,@Aliraza30010129,2024-02-05T04:00:44.000Z,"پس ثابت ہوا جو جتنا بڑا چور ،غدار، بے غیرت، بے ایمان،
وہ لاڈلا، عزت دار،وفادار ،مہان۔#ImranKhanFightingForPakistan #ImranKhan",0,0,0,6,https://twitter.com/Aliraza30010129/status/1754354343535383028
Abdullah Shahid,@AbdullahSh21708,2024-02-05T04:00:44.000Z,Vote for PTI InshAllah ,0,0,0,26,https://twitter.com/AbdullahSh21708/status/1754354342814261671
Amin Chaudhry,@AminChaudhry12,2024-02-05T04:00:31.000Z,#PTI_Followers.       #F4FB.            C    ,0,0,0,3,https://twitter.com/AminChaudhry12/status/1754354291148455954
PTI~Promotion,@ptipromo01,2024-02-05T04:00:30.000Z, پروموشن لسٹ نمبر 184  پی ٹی آئی کےایکٹیو ممبران ان اکاؤنٹس کو فالو کریں اور فالو بیک لیں  اوراس پوسٹ کو ریپوسٹ ضرور کیجئے۔ اگلی لسٹ میں ایڈ ہونے کے لیے اپنے ہینڈل مینشن کریں  ,9,4,7,73,https://twitter.com/ptipromo01/status/1754354286350545090
HIRA KHAN PTI FAN,@AccountSma12644,2024-02-05T04:00:29.000Z,"وَعَلَيْكُم السَّلَام وَرَحْمَةُ اَللهِ وَبَرَكاتُهُ 
Good morning VISIT my POST",0,0,0,1,https://twitter.com/AccountSma12644/status/1754354280184828281
نادان,@Pti999m,2024-02-05T04:00:27.000Z,وعلیکم السلام ورحمتہ اللہ وبرکاتہ صبح بخیر زندگی سبحان اللّہ بیشک ,1,0,1,2,https://twitter.com/Pti999m/status/1754354273721479511
Azan Haq,@AzanHaq4,2024-02-05T04:00:22.000Z,Go PTI win big,0,0,0,0,https://twitter.com/AzanHaq4/status/1754354250002403571
پنجابی کڑی,@RH_PTI,2024-02-05T04:00:19.000Z,جَزَاكَ اللَّهُ خَيْرًا,1,0,1,2,https://twitter.com/RH_PTI/status/1754354237700456497
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T04:00:16.000Z,"ﻭَﻋَﻠَﻴــْﻜُﻢﺍﻟﺴَّـــﻼَﻡُ ﻭَﺭَﺣْﻤَﺔُ ﺍﻟﻠﻪِ ﻭَﺑَﺮَﻛـَـﺎﺗُﻪ
             صبـــح بخیـــر
اَللّٰھُمَّ صَلِّ عَلٰی سَیِّدِنَا وَمَوۡلَانَا مُحَمَّدٍ وَّعَلٰی اٰلِہٖ وَسَلِّمۡ",0,0,0,4,https://twitter.com/imrankhanlvrPTI/status/1754354227080556627
Usman,@khan_usman,2024-02-05T04:00:15.000Z,"Not a pti candidate, sheikh will loose it",0,0,0,28,https://twitter.com/khan_usman/status/1754354222613598404
Fคℝwค ន𝗲ԩꪖ𝗿,@farwa_pti,2024-02-05T04:00:13.000Z,نقالوں سےہوشیار فیصل آباد:- پاکستان تحریک انصاف کے نامزد امیدوار حلقہ پی پی 110 حسن زکاء نیازی ہیں۔ ان کا انتخابی نشان (شٹل کوک) ہے۔ اس کے علاوہ جو بھی آپ کو کہے کہ میں عمران خان کا امیدوار ہوں وہ دھوکے باز ہے   ,0,0,0,20,https://twitter.com/farwa_pti/status/1754354214350786802
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T04:00:10.000Z,"ﻭَﻋَﻠَﻴــْﻜُﻢﺍﻟﺴَّـــﻼَﻡُ ﻭَﺭَﺣْﻤَﺔُ ﺍﻟﻠﻪِ ﻭَﺑَﺮَﻛـَـﺎﺗُﻪ
             صبـــح بخیـــر
اَللّٰھُمَّ صَلِّ عَلٰی سَیِّدِنَا وَمَوۡلَانَا مُحَمَّدٍ وَّعَلٰی اٰلِہٖ وَسَلِّمۡ",0,0,0,2,https://twitter.com/imrankhanlvrPTI/status/1754354200887128381
Amin Chaudhry,@AminChaudhry12,2024-02-05T04:00:09.000Z,#PTI_Followers.       #F4FB.            C    ,0,0,0,4,https://twitter.com/AminChaudhry12/status/1754354198693470398
پنجابی کڑی,@RH_PTI,2024-02-05T04:00:09.000Z,وعلیکم السلام,1,0,1,3,https://twitter.com/RH_PTI/status/1754354196239802741
EBOOKSWEB,@ebooksweb786,2024-02-05T04:00:07.000Z,Anything you need to know about PTI candidates for any constituency. Please visithttp://megabuzzshop.cahttp://bestbates.ca,0,0,0,2,https://twitter.com/ebooksweb786/status/1754354187637268867
Hanoon khan PTI,@hanoon_jadoon,2024-02-05T04:00:06.000Z,Only Imran Khan,0,0,1,3,https://twitter.com/hanoon_jadoon/status/1754354185510813905
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T04:00:02.000Z,"صبـــح بخیـــر
اَللّٰھُمَّ صَلِّ عَلٰی سَیِّدِنَا وَمَوۡلَانَا مُحَمَّدٍ وَّعَلٰی اٰلِہٖ وَسَلِّمۡ",0,0,0,8,https://twitter.com/imrankhanlvrPTI/status/1754354167550824861
HIRA KHAN PTI FAN,@AccountSma12644,2024-02-05T03:59:54.000Z,Mashallah,0,0,1,0,https://twitter.com/AccountSma12644/status/1754354133438509512
پنجابی کڑی,@RH_PTI,2024-02-05T03:59:49.000Z,جَزَاكَ اللَّهُ خَيْرًا,1,0,1,2,https://twitter.com/RH_PTI/status/1754354114631184471
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T03:59:49.000Z,"ﻭَﻋَﻠَﻴــْﻜُﻢﺍﻟﺴَّـــﻼَﻡُ ﻭَﺭَﺣْﻤَﺔُ ﺍﻟﻠﻪِ ﻭَﺑَﺮَﻛـَـﺎﺗُﻪ
             صبـــح بخیـــر
اَللّٰھُمَّ صَلِّ عَلٰی سَیِّدِنَا وَمَوۡلَانَا مُحَمَّدٍ وَّعَلٰی اٰلِہٖ وَسَلِّمۡ",0,0,0,3,https://twitter.com/imrankhanlvrPTI/status/1754354112580165792
HIRA KHAN PTI FAN,@AccountSma12644,2024-02-05T03:59:49.000Z,Mashallah,0,0,1,1,https://twitter.com/AccountSma12644/status/1754354111959408670
Imranium,@Mz_Pti,2024-02-05T03:59:46.000Z,"یہ الیکش پاکستان کی تاریخ کا اہم ترین الیکشن ہے۔
یہ الیکشن فیصلہ کرے گا آپ نے سر اٹھا کر قانون کی بالادستی میں رہنا ہے یا وڈیرے، جج، جرنیلوں اور کرپٹ سیاستدانوں کا غلام بن کے رہنا ہے۔#Elections2024",5,0,7,32,https://twitter.com/Mz_Pti/status/1754354099011633303
HIRA KHAN PTI FAN,@AccountSma12644,2024-02-05T03:59:42.000Z,Mashallah,0,0,0,0,https://twitter.com/AccountSma12644/status/1754354083832438913
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T03:59:41.000Z,"ﻭَﻋَﻠَﻴــْﻜُﻢﺍﻟﺴَّـــﻼَﻡُ ﻭَﺭَﺣْﻤَﺔُ ﺍﻟﻠﻪِ ﻭَﺑَﺮَﻛـَـﺎﺗُﻪ
             صبـــح بخیـــر
اَللّٰھُمَّ صَلِّ عَلٰی سَیِّدِنَا وَمَوۡلَانَا مُحَمَّدٍ وَّعَلٰی اٰلِہٖ وَسَلِّمۡ",0,0,0,4,https://twitter.com/imrankhanlvrPTI/status/1754354080820998616
M Waqas,@MWaqas_17,2024-02-05T03:59:39.000Z,Walaikum AssalamGood morningVisit my post,0,0,0,1,https://twitter.com/MWaqas_17/status/1754354069378850947
kilari kaptan ka,@Printografia2,2024-02-05T03:59:36.000Z,Imran Khan Imran Khan,0,0,0,1,https://twitter.com/Printografia2/status/1754354056909439099
HIRA KHAN PTI FAN,@AccountSma12644,2024-02-05T03:59:35.000Z,Mashallah,0,0,1,1,https://twitter.com/AccountSma12644/status/1754354054518448327
Johnson Asem,@KorouAsem,2024-02-05T03:59:33.000Z,Hahahhaha how bout you..??!!!  U're in the top list of shameless kuki immigrant,0,0,0,0,https://twitter.com/KorouAsem/status/1754354046562168938
PTI Jhelum,@Aliraza30010129,2024-02-05T03:59:33.000Z,"بس اب ہمیں آزادی چاہیے بند کمروں کے فیصلوں سے۔
اب 25 کروڑ عوام کرے گی پاکستان کا فیصلہ۔

8 فروری کو پاکستان حقیقی طور پر آزاد ہوگا اور ہر طرف عمران خان عمران خان ہوگا۔انشاءاللہ#ImranKhanFightingForPakistan#ImranKhan#Elections2024",0,0,0,7,https://twitter.com/Aliraza30010129/status/1754354045710413907
Bilal Hussain,@me_webdeveloper,2024-02-05T03:59:33.000Z,"Don't spread Fake news, instead think wisely. I request all to ignore this post. Must vote on 8 Feb.",0,0,0,2,https://twitter.com/me_webdeveloper/status/1754354045031231516
Mudassar Khanzada PTI,@khans_speaks,2024-02-05T03:59:31.000Z,انشااللہ ,0,0,0,1,https://twitter.com/khans_speaks/status/1754354036805923099
speak for justice,@kashif977120259,2024-02-05T03:59:25.000Z,Check out PTi King Raja's video! #TikTok,0,0,0,0,https://twitter.com/kashif977120259/status/1754354013506539784
HIRA KHAN PTI FAN,@AccountSma12644,2024-02-05T03:59:24.000Z,Good,0,0,1,1,https://twitter.com/AccountSma12644/status/1754354006854361137
@@Mt,@@Mt,2024-02-05T03:59:23.000Z,"As per mentioned in guidelines fellowship continue after  jrf completion till next six months if anyhow delay in upgradation but they are not following their guidelines.They just stopped it.
If Ugc can follow this why not Csir,Same exam same cut off why discrimination.",0,1,1,8,https://twitter.com/Amit05476587/status/1754354001968247033
میمونہ وڑائچ,@Mwrh262,2024-02-05T03:59:22.000Z,Beshak ,0,0,0,0,https://twitter.com/Mwrh262/status/1754354001607283105
پنجابی کڑی,@RH_PTI,2024-02-05T03:59:21.000Z,جَزَاكَ اللَّهُ خَيْرًا,1,0,1,3,https://twitter.com/RH_PTI/status/1754353997438443666
ටʍąìɾ ⱮąӀìҟ,@ommair3malik,2024-02-05T03:59:20.000Z,#9مئی کو #PTI کےدہشتگرد یوتھیوں نے جہاز سرگودھا میں ہی جلائے تھے نا؟,0,0,0,4,https://twitter.com/ommair3malik/status/1754353992992239940
Saif rajpoot,@Saifrajpoot90,2024-02-05T03:59:20.000Z,"*۔PP57 NA76نارووال*
گورنمنٹ گرلز پراٸمری سکول ننگل ندھیر(نارووال)  ن لیگ کے امیدوار MPA  وسیم بٹ  PTI کا نعرہ لگانے والے لڑکے کو موقع پر مارنا شروع کر دیا#TLP #PTIOfficial #Narowal",0,0,0,2,https://twitter.com/Saifrajpoot90/status/1754353992400793941
HIRA KHAN PTI FAN,@AccountSma12644,2024-02-05T03:59:19.000Z,Good,0,0,1,1,https://twitter.com/AccountSma12644/status/1754353988776915206
✪Qamar Shahzad✪,@Qs3488,2024-02-05T03:59:19.000Z,PTIپرومشن,10,9,12,111,https://twitter.com/Qs3488/status/1754353987766436321
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T03:59:14.000Z,ہاں جی یہی تماشہ ہر طرف,1,0,0,5,https://twitter.com/imrankhanlvrPTI/status/1754353967318880258
میمونہ وڑائچ,@Mwrh262,2024-02-05T03:59:13.000Z,Wa alaikum Aslaam Morning ,0,0,0,0,https://twitter.com/Mwrh262/status/1754353962596106401
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T03:59:12.000Z,"ﻭَﻋَﻠَﻴــْﻜُﻢﺍﻟﺴَّـــﻼَﻡُ ﻭَﺭَﺣْﻤَﺔُ ﺍﻟﻠﻪِ ﻭَﺑَﺮَﻛـَـﺎﺗُﻪ
             صبـــح بخیـــر
اَللّٰھُمَّ صَلِّ عَلٰی سَیِّدِنَا وَمَوۡلَانَا مُحَمَّدٍ وَّعَلٰی اٰلِہٖ وَسَلِّمۡ",0,0,0,1,https://twitter.com/imrankhanlvrPTI/status/1754353959790145767
پنجابی کڑی,@RH_PTI,2024-02-05T03:59:11.000Z,وعلیکم السلام,1,0,1,3,https://twitter.com/RH_PTI/status/1754353954387865673
Sammy,@_Sam_tweets,2024-02-05T03:59:09.000Z,Don't stay at home... Go out... Tell people about their polling station and PTI candidate…,0,2,1,51,https://twitter.com/_Sam_tweets/status/1754353946146255257
Linta Fatima,@FatimaLint09,2024-02-05T03:59:06.000Z,Asslam o alaikum #PTI_Followers,1,0,2,21,https://twitter.com/FatimaLint09/status/1754353932455772395
Lian Suan Mung,@LianSuanMung5,2024-02-05T03:59:04.000Z,Where's Manipur??,0,0,0,2,https://twitter.com/LianSuanMung5/status/1754353926193729843
Aamir khan,@aamirkh67585661,2024-02-05T03:59:03.000Z,May to apki sahafat awar pti per lanat bejta ho... Lekan ya haqeeqat hy  k sher Afzal marwat he jeety ga Jo be ho..,0,0,0,2,https://twitter.com/aamirkh67585661/status/1754353918002258177
Sidr@,Sidr@,2024-02-05T03:59:01.000Z,InshAllah,0,0,0,2,https://twitter.com/SdraPTI/status/1754353910100422727
Amin Chaudhry,@AminChaudhry12,2024-02-05T03:58:59.000Z,#PTI_Followers.       #F4FB.            C    ,0,0,0,4,https://twitter.com/AminChaudhry12/status/1754353902542041490
لاریب فاطمہ,@LaraibFatma,2024-02-05T03:58:55.000Z,شکریہ,0,0,0,7,https://twitter.com/LaraibFatma/status/1754353888168460745
Umer Farooq pti,@Umer7097,2024-02-05T03:58:55.000Z,"ظلم کا بدلہ 
ووٹ سے #آئی_ایس_ایف_حسن_ابدال#ٹیم_انصافین_خان_لوورز_اٹک #پی_پی_02_فتح_جنگ_حسن_ابدال#انتخابی_نشان_پیراشوٹ #ایاک_نعبد_و_ایاک_نستعین #کپتان_کی_آزادی_ووٹ_سے",0,1,0,4,https://twitter.com/Umer7097/status/1754353887115395382
Subtitled by PTI,@SubtitledByPTI,2024-02-05T03:58:55.000Z,"[English Subtitles]

""We had expected from courts that no matter how strong the pressure on them, keeping the honor of their oath in mind, they would uphold the scales of justice.""  on how he responded to judge on marriage case#LawlessPakistan #SubtitledbyPTI",0,1,1,7,https://twitter.com/SubtitledByPTI/status/1754353886838612157
nazishshabbir,@GillaniAbram,2024-02-05T03:58:53.000Z,Gandi zuban pti ki pahchan,0,0,0,1,https://twitter.com/GillaniAbram/status/1754353877271335141
PTI~Promotion,@ptipromo01,2024-02-05T03:58:53.000Z,75%+ Insha Allah,0,0,0,16,https://twitter.com/ptipromo01/status/1754353877149991264
𝐏𝐓𝐈_𝐋𝐨𝐯𝐞𝐫,@_pti_lover,2024-02-05T03:58:51.000Z,کرنے دیں جو بھی کر رہے انشا اللہ وقت بتائے گا آتھ فروری کو کہ اللہ نے کیا چنا ہمارے لئیے,1,0,1,1,https://twitter.com/_pti_lover/status/1754353868266193391
Amir Jamalᵂᵃʳʳᶦᵒʳ ᵒᶠ ᴾᵃᵏᶦˢᵗᵃⁿ,@IamAmirJamal_,2024-02-05T03:58:45.000Z,"PTI has launched a helpline number for voters’ assistance.
Call now to get information regarding PTI nominated candidates from your constituency.
Send an SMS to 8300 with your CNIC number to know about your constituency.
Be prepared for 8 February!",0,2,2,6,https://twitter.com/IamAmirJamal_/status/1754353845537579291
To Dio,@iamyourdaddy007,2024-02-05T03:58:43.000Z,Ye pti ki gashtian hain????,0,0,0,19,https://twitter.com/iamyourdaddy007/status/1754353836171706433
Naveen khan,@NaveedA02674283,2024-02-05T03:58:41.000Z,Pti,0,0,0,1,https://twitter.com/NaveedA02674283/status/1754353828952989882
PTI خان,@khankasher1,2024-02-05T03:58:41.000Z,وعلیکم السلام,0,0,0,1,https://twitter.com/khankasher1/status/1754353827367522529
